library_id,namespace,meta,proj,release,release_id,max_cvss,cve_count
maven|org.eclipse.jetty|jetty-http|8.0.3.v20111011,maven,org.eclipse.jetty,jetty-http,8.0.3.v20111011,3152,3.6,2
maven|org.eclipse.jetty|jetty-http|8.0.4.v20111024,maven,org.eclipse.jetty,jetty-http,8.0.4.v20111024,3153,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.0.RC0,maven,org.eclipse.jetty,jetty-http,8.1.0.RC0,3154,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.0.RC1,maven,org.eclipse.jetty,jetty-http,8.1.0.RC1,3155,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.0.RC2,maven,org.eclipse.jetty,jetty-http,8.1.0.RC2,3156,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.0.RC4,maven,org.eclipse.jetty,jetty-http,8.1.0.RC4,3157,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.0.RC5,maven,org.eclipse.jetty,jetty-http,8.1.0.RC5,3158,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.0.v20120127,maven,org.eclipse.jetty,jetty-http,8.1.0.v20120127,3159,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.1.v20120215,maven,org.eclipse.jetty,jetty-http,8.1.1.v20120215,3160,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.2.v20120308,maven,org.eclipse.jetty,jetty-http,8.1.2.v20120308,3161,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.3.v20120416,maven,org.eclipse.jetty,jetty-http,8.1.3.v20120416,3162,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.4.v20120524,maven,org.eclipse.jetty,jetty-http,8.1.4.v20120524,3163,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.5.v20120716,maven,org.eclipse.jetty,jetty-http,8.1.5.v20120716,3164,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.6.v20120903,maven,org.eclipse.jetty,jetty-http,8.1.6.v20120903,3165,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.7.v20120910,maven,org.eclipse.jetty,jetty-http,8.1.7.v20120910,3166,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.8.v20121106,maven,org.eclipse.jetty,jetty-http,8.1.8.v20121106,3167,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.9.v20130131,maven,org.eclipse.jetty,jetty-http,8.1.9.v20130131,3168,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.10.v20130312,maven,org.eclipse.jetty,jetty-http,8.1.10.v20130312,3169,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.11.v20130520,maven,org.eclipse.jetty,jetty-http,8.1.11.v20130520,3170,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.12.v20130726,maven,org.eclipse.jetty,jetty-http,8.1.12.v20130726,3171,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.13.v20130916,maven,org.eclipse.jetty,jetty-http,8.1.13.v20130916,3172,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.14.v20131031,maven,org.eclipse.jetty,jetty-http,8.1.14.v20131031,3173,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.15.v20140411,maven,org.eclipse.jetty,jetty-http,8.1.15.v20140411,3174,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.16.v20140903,maven,org.eclipse.jetty,jetty-http,8.1.16.v20140903,3175,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.17.v20150415,maven,org.eclipse.jetty,jetty-http,8.1.17.v20150415,3176,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.18.v20150929,maven,org.eclipse.jetty,jetty-http,8.1.18.v20150929,3177,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.19.v20160209,maven,org.eclipse.jetty,jetty-http,8.1.19.v20160209,3178,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.20.v20160902,maven,org.eclipse.jetty,jetty-http,8.1.20.v20160902,3179,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.21.v20160908,maven,org.eclipse.jetty,jetty-http,8.1.21.v20160908,3180,3.6,2
maven|org.eclipse.jetty|jetty-http|8.1.22.v20160922,maven,org.eclipse.jetty,jetty-http,8.1.22.v20160922,3181,3.6,2
maven|org.eclipse.jetty|jetty-http|8.2.0.v20160908,maven,org.eclipse.jetty,jetty-http,8.2.0.v20160908,3182,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.M0,maven,org.eclipse.jetty,jetty-http,9.0.0.M0,3183,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.RC0,maven,org.eclipse.jetty,jetty-http,9.0.0.RC0,3184,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.M1,maven,org.eclipse.jetty,jetty-http,9.0.0.M1,3185,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.RC1,maven,org.eclipse.jetty,jetty-http,9.0.0.RC1,3186,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.M2,maven,org.eclipse.jetty,jetty-http,9.0.0.M2,3187,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.RC2,maven,org.eclipse.jetty,jetty-http,9.0.0.RC2,3188,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.M3,maven,org.eclipse.jetty,jetty-http,9.0.0.M3,3189,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.M4,maven,org.eclipse.jetty,jetty-http,9.0.0.M4,3190,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.M5,maven,org.eclipse.jetty,jetty-http,9.0.0.M5,3191,3.6,2
maven|org.eclipse.jetty|jetty-http|9.0.0.v20130308,maven,org.eclipse.jetty,jetty-http,9.0.0.v20130308,3192,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.1.v20130408,maven,org.eclipse.jetty,jetty-http,9.0.1.v20130408,3193,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.2.v20130417,maven,org.eclipse.jetty,jetty-http,9.0.2.v20130417,3194,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.3.v20130506,maven,org.eclipse.jetty,jetty-http,9.0.3.v20130506,3195,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.4.v20130625,maven,org.eclipse.jetty,jetty-http,9.0.4.v20130625,3196,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.5.v20130815,maven,org.eclipse.jetty,jetty-http,9.0.5.v20130815,3197,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.6.v20130930,maven,org.eclipse.jetty,jetty-http,9.0.6.v20130930,3198,5.3,3
maven|org.eclipse.jetty|jetty-http|9.0.7.v20131107,maven,org.eclipse.jetty,jetty-http,9.0.7.v20131107,3199,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.0.M0,maven,org.eclipse.jetty,jetty-http,9.1.0.M0,3200,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.0.RC0,maven,org.eclipse.jetty,jetty-http,9.1.0.RC0,3201,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.0.RC1,maven,org.eclipse.jetty,jetty-http,9.1.0.RC1,3202,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.0.RC2,maven,org.eclipse.jetty,jetty-http,9.1.0.RC2,3203,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.0.v20131115,maven,org.eclipse.jetty,jetty-http,9.1.0.v20131115,3204,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.1.v20140108,maven,org.eclipse.jetty,jetty-http,9.1.1.v20140108,3205,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.2.v20140210,maven,org.eclipse.jetty,jetty-http,9.1.2.v20140210,3206,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.3.v20140225,maven,org.eclipse.jetty,jetty-http,9.1.3.v20140225,3207,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.4.v20140401,maven,org.eclipse.jetty,jetty-http,9.1.4.v20140401,3208,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.5.v20140505,maven,org.eclipse.jetty,jetty-http,9.1.5.v20140505,3209,5.3,3
maven|org.eclipse.jetty|jetty-http|9.1.6.v20160112,maven,org.eclipse.jetty,jetty-http,9.1.6.v20160112,3210,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.0.M0,maven,org.eclipse.jetty,jetty-http,9.2.0.M0,3211,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.0.RC0,maven,org.eclipse.jetty,jetty-http,9.2.0.RC0,3212,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.0.M1,maven,org.eclipse.jetty,jetty-http,9.2.0.M1,3213,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.0.v20140526,maven,org.eclipse.jetty,jetty-http,9.2.0.v20140526,3214,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.1.v20140609,maven,org.eclipse.jetty,jetty-http,9.2.1.v20140609,3215,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.2.v20140723,maven,org.eclipse.jetty,jetty-http,9.2.2.v20140723,3216,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.3.v20140905,maven,org.eclipse.jetty,jetty-http,9.2.3.v20140905,3217,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.4.v20141103,maven,org.eclipse.jetty,jetty-http,9.2.4.v20141103,3218,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.5.v20141112,maven,org.eclipse.jetty,jetty-http,9.2.5.v20141112,3219,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.6.v20141205,maven,org.eclipse.jetty,jetty-http,9.2.6.v20141205,3220,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.7.v20150116,maven,org.eclipse.jetty,jetty-http,9.2.7.v20150116,3221,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.8.v20150217,maven,org.eclipse.jetty,jetty-http,9.2.8.v20150217,3222,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.9.v20150224,maven,org.eclipse.jetty,jetty-http,9.2.9.v20150224,3223,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.10.v20150310,maven,org.eclipse.jetty,jetty-http,9.2.10.v20150310,3224,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.11.M0,maven,org.eclipse.jetty,jetty-http,9.2.11.M0,3225,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.11.v20150529,maven,org.eclipse.jetty,jetty-http,9.2.11.v20150529,3226,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.12.M0,maven,org.eclipse.jetty,jetty-http,9.2.12.M0,3227,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.12.v20150709,maven,org.eclipse.jetty,jetty-http,9.2.12.v20150709,3228,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.13.v20150730,maven,org.eclipse.jetty,jetty-http,9.2.13.v20150730,3229,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.14.v20151106,maven,org.eclipse.jetty,jetty-http,9.2.14.v20151106,3230,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.15.v20160210,maven,org.eclipse.jetty,jetty-http,9.2.15.v20160210,3231,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.16.v20160414,maven,org.eclipse.jetty,jetty-http,9.2.16.v20160414,3232,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.17.v20160517,maven,org.eclipse.jetty,jetty-http,9.2.17.v20160517,3233,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.18.v20160721,maven,org.eclipse.jetty,jetty-http,9.2.18.v20160721,3234,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.19.v20160908,maven,org.eclipse.jetty,jetty-http,9.2.19.v20160908,3235,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.20.v20161216,maven,org.eclipse.jetty,jetty-http,9.2.20.v20161216,3236,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.21.v20170120,maven,org.eclipse.jetty,jetty-http,9.2.21.v20170120,3237,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.22.v20170606,maven,org.eclipse.jetty,jetty-http,9.2.22.v20170606,3238,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.23.v20171218,maven,org.eclipse.jetty,jetty-http,9.2.23.v20171218,3239,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.24.v20180105,maven,org.eclipse.jetty,jetty-http,9.2.24.v20180105,3240,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.25.v20180606,maven,org.eclipse.jetty,jetty-http,9.2.25.v20180606,3241,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.26.v20180806,maven,org.eclipse.jetty,jetty-http,9.2.26.v20180806,3242,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.27.v20190403,maven,org.eclipse.jetty,jetty-http,9.2.27.v20190403,3243,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.28.v20190418,maven,org.eclipse.jetty,jetty-http,9.2.28.v20190418,3244,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.29.v20191105,maven,org.eclipse.jetty,jetty-http,9.2.29.v20191105,3245,5.3,3
maven|org.eclipse.jetty|jetty-http|9.2.30.v20200428,maven,org.eclipse.jetty,jetty-http,9.2.30.v20200428,3246,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.0.M0,maven,org.eclipse.jetty,jetty-http,9.3.0.M0,3247,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.0.RC0,maven,org.eclipse.jetty,jetty-http,9.3.0.RC0,3248,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.0.M1,maven,org.eclipse.jetty,jetty-http,9.3.0.M1,3249,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.0.RC1,maven,org.eclipse.jetty,jetty-http,9.3.0.RC1,3250,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.0.M2,maven,org.eclipse.jetty,jetty-http,9.3.0.M2,3251,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.0.v20150612,maven,org.eclipse.jetty,jetty-http,9.3.0.v20150612,3252,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.1.v20150714,maven,org.eclipse.jetty,jetty-http,9.3.1.v20150714,3253,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.2.v20150730,maven,org.eclipse.jetty,jetty-http,9.3.2.v20150730,3254,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.3.v20150827,maven,org.eclipse.jetty,jetty-http,9.3.3.v20150827,3255,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.4.RC0,maven,org.eclipse.jetty,jetty-http,9.3.4.RC0,3256,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.4.RC1,maven,org.eclipse.jetty,jetty-http,9.3.4.RC1,3257,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.4.v20151007,maven,org.eclipse.jetty,jetty-http,9.3.4.v20151007,3258,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.5.v20151012,maven,org.eclipse.jetty,jetty-http,9.3.5.v20151012,3259,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.6.v20151106,maven,org.eclipse.jetty,jetty-http,9.3.6.v20151106,3260,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.7.RC0,maven,org.eclipse.jetty,jetty-http,9.3.7.RC0,3261,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.7.RC1,maven,org.eclipse.jetty,jetty-http,9.3.7.RC1,3262,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.7.v20160115,maven,org.eclipse.jetty,jetty-http,9.3.7.v20160115,3263,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.8.RC0,maven,org.eclipse.jetty,jetty-http,9.3.8.RC0,3264,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.8.v20160314,maven,org.eclipse.jetty,jetty-http,9.3.8.v20160314,3265,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.9.M0,maven,org.eclipse.jetty,jetty-http,9.3.9.M0,3266,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.9.M1,maven,org.eclipse.jetty,jetty-http,9.3.9.M1,3267,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.9.v20160517,maven,org.eclipse.jetty,jetty-http,9.3.9.v20160517,3268,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.10.M0,maven,org.eclipse.jetty,jetty-http,9.3.10.M0,3269,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.10.v20160621,maven,org.eclipse.jetty,jetty-http,9.3.10.v20160621,3270,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.11.M0,maven,org.eclipse.jetty,jetty-http,9.3.11.M0,3271,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.11.v20160721,maven,org.eclipse.jetty,jetty-http,9.3.11.v20160721,3272,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.12.v20160915,maven,org.eclipse.jetty,jetty-http,9.3.12.v20160915,3273,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.13.M0,maven,org.eclipse.jetty,jetty-http,9.3.13.M0,3274,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.13.v20161014,maven,org.eclipse.jetty,jetty-http,9.3.13.v20161014,3275,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.14.v20161028,maven,org.eclipse.jetty,jetty-http,9.3.14.v20161028,3276,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.15.v20161220,maven,org.eclipse.jetty,jetty-http,9.3.15.v20161220,3277,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.16.v20170120,maven,org.eclipse.jetty,jetty-http,9.3.16.v20170120,3278,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.17.RC0,maven,org.eclipse.jetty,jetty-http,9.3.17.RC0,3279,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.17.v20170317,maven,org.eclipse.jetty,jetty-http,9.3.17.v20170317,3280,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.18.v20170406,maven,org.eclipse.jetty,jetty-http,9.3.18.v20170406,3281,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.19.v20170502,maven,org.eclipse.jetty,jetty-http,9.3.19.v20170502,3282,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.20.v20170531,maven,org.eclipse.jetty,jetty-http,9.3.20.v20170531,3283,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.21.M0,maven,org.eclipse.jetty,jetty-http,9.3.21.M0,3284,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.21.RC0,maven,org.eclipse.jetty,jetty-http,9.3.21.RC0,3285,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.21.v20170918,maven,org.eclipse.jetty,jetty-http,9.3.21.v20170918,3286,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.22.v20171030,maven,org.eclipse.jetty,jetty-http,9.3.22.v20171030,3287,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.23.v20180228,maven,org.eclipse.jetty,jetty-http,9.3.23.v20180228,3288,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.24.v20180605,maven,org.eclipse.jetty,jetty-http,9.3.24.v20180605,3289,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.25.v20180904,maven,org.eclipse.jetty,jetty-http,9.3.25.v20180904,3290,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.26.v20190403,maven,org.eclipse.jetty,jetty-http,9.3.26.v20190403,3291,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.27.v20190418,maven,org.eclipse.jetty,jetty-http,9.3.27.v20190418,3292,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.28.v20191105,maven,org.eclipse.jetty,jetty-http,9.3.28.v20191105,3293,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.29.v20201019,maven,org.eclipse.jetty,jetty-http,9.3.29.v20201019,3294,5.3,3
maven|org.eclipse.jetty|jetty-http|9.3.30.v20211001,maven,org.eclipse.jetty,jetty-http,9.3.30.v20211001,3295,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.M0,maven,org.eclipse.jetty,jetty-http,9.4.0.M0,3296,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.RC0,maven,org.eclipse.jetty,jetty-http,9.4.0.RC0,3297,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.M1,maven,org.eclipse.jetty,jetty-http,9.4.0.M1,3298,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.RC1,maven,org.eclipse.jetty,jetty-http,9.4.0.RC1,3299,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.RC2,maven,org.eclipse.jetty,jetty-http,9.4.0.RC2,3300,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.RC3,maven,org.eclipse.jetty,jetty-http,9.4.0.RC3,3301,5.3,3
maven|org.eclipse.jetty|jetty-http|9.4.0.v20161208,maven,org.eclipse.jetty,jetty-http,9.4.0.v20161208,3302,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.0.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.0.v20180619,3303,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.1.v20170120,maven,org.eclipse.jetty,jetty-http,9.4.1.v20170120,3304,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.1.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.1.v20180619,3305,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.2.v20170220,maven,org.eclipse.jetty,jetty-http,9.4.2.v20170220,3306,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.2.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.2.v20180619,3307,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.3.v20170317,maven,org.eclipse.jetty,jetty-http,9.4.3.v20170317,3308,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.3.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.3.v20180619,3309,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.4.v20170414,maven,org.eclipse.jetty,jetty-http,9.4.4.v20170414,3310,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.4.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.4.v20180619,3311,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.5.v20170502,maven,org.eclipse.jetty,jetty-http,9.4.5.v20170502,3312,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.5.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.5.v20180619,3313,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.6.v20170531,maven,org.eclipse.jetty,jetty-http,9.4.6.v20170531,3314,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.6.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.6.v20180619,3315,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.7.RC0,maven,org.eclipse.jetty,jetty-http,9.4.7.RC0,3316,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.7.v20170914,maven,org.eclipse.jetty,jetty-http,9.4.7.v20170914,3317,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.7.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.7.v20180619,3318,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.8.v20171121,maven,org.eclipse.jetty,jetty-http,9.4.8.v20171121,3319,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.8.v20180619,maven,org.eclipse.jetty,jetty-http,9.4.8.v20180619,3320,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.9.v20180320,maven,org.eclipse.jetty,jetty-http,9.4.9.v20180320,3321,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.10.RC0,maven,org.eclipse.jetty,jetty-http,9.4.10.RC0,3322,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.10.RC1,maven,org.eclipse.jetty,jetty-http,9.4.10.RC1,3323,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.10.v20180503,maven,org.eclipse.jetty,jetty-http,9.4.10.v20180503,3324,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.11.v20180605,maven,org.eclipse.jetty,jetty-http,9.4.11.v20180605,3325,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.12.RC0,maven,org.eclipse.jetty,jetty-http,9.4.12.RC0,3326,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.12.RC1,maven,org.eclipse.jetty,jetty-http,9.4.12.RC1,3327,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.12.RC2,maven,org.eclipse.jetty,jetty-http,9.4.12.RC2,3328,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.12.v20180830,maven,org.eclipse.jetty,jetty-http,9.4.12.v20180830,3329,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.13.v20181111,maven,org.eclipse.jetty,jetty-http,9.4.13.v20181111,3330,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.14.v20181114,maven,org.eclipse.jetty,jetty-http,9.4.14.v20181114,3331,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.15.v20190215,maven,org.eclipse.jetty,jetty-http,9.4.15.v20190215,3332,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.16.v20190411,maven,org.eclipse.jetty,jetty-http,9.4.16.v20190411,3333,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.17.v20190418,maven,org.eclipse.jetty,jetty-http,9.4.17.v20190418,3334,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.18.v20190429,maven,org.eclipse.jetty,jetty-http,9.4.18.v20190429,3335,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.19.v20190610,maven,org.eclipse.jetty,jetty-http,9.4.19.v20190610,3336,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.20.v20190813,maven,org.eclipse.jetty,jetty-http,9.4.20.v20190813,3337,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.21.v20190926,maven,org.eclipse.jetty,jetty-http,9.4.21.v20190926,3338,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.22.v20191022,maven,org.eclipse.jetty,jetty-http,9.4.22.v20191022,3339,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.23.v20191118,maven,org.eclipse.jetty,jetty-http,9.4.23.v20191118,3340,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.24.v20191120,maven,org.eclipse.jetty,jetty-http,9.4.24.v20191120,3341,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.25.v20191220,maven,org.eclipse.jetty,jetty-http,9.4.25.v20191220,3342,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.26.v20200117,maven,org.eclipse.jetty,jetty-http,9.4.26.v20200117,3343,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.27.v20200227,maven,org.eclipse.jetty,jetty-http,9.4.27.v20200227,3344,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.28.v20200408,maven,org.eclipse.jetty,jetty-http,9.4.28.v20200408,3345,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.29.v20200521,maven,org.eclipse.jetty,jetty-http,9.4.29.v20200521,3346,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.30.v20200611,maven,org.eclipse.jetty,jetty-http,9.4.30.v20200611,3347,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.31.v20200723,maven,org.eclipse.jetty,jetty-http,9.4.31.v20200723,3348,7.4,5
maven|org.eclipse.jetty|jetty-http|9.4.32.v20200930,maven,org.eclipse.jetty,jetty-http,9.4.32.v20200930,3349,7.4,5
